time                                       <gas> H2(g)                                <gas> H2O(g)                               <gas> CO(g)                                 <gas> CO2(g)                               <gas> CH4(g)                                <gas> CH3COOH(g)                            <Pd111> *                                   <Pd111> H*                                  <Pd111> O*                                  <Pd111> OH*                                 <Pd111> H2O*                                <Pd111> C*                                 <Pd111> CO*                                 <Pd111> CO2*                                <Pd111> COOH*                               <Pd111> CCO*                                <Pd111> CCOO*                               <Pd111> CCOOH*                              <Pd111> CH*                                 <Pd111> CHCO*                               <Pd111> CHCOO*                              <Pd111> CHCOOH*                             <Pd111> CH2*                                <Pd111> CH2CO*                              <Pd111> CH2COO*                             <Pd111> CH2COOH*                            <Pd111> CH3*                                <Pd111> CH3CO*                              <Pd111> CH3COO*                             <Pd111> CH3COOH*                            <Pd111> co-H2O*
1.0685061932757812002047678543921555e+07   9.46087329234248938304900102602228152e-09  3.10521308665683125928874226211307745e-21   9.21430163441968811346420798891569704e-11  6.72659303514049754559353190360340401e-09   1.30906577970854293427536175892163398e-15  -5.15161205807395243349972917447662897e-09  -3.5765923223200190903223045561234946e-09   -2.65358839987975696958438649953296592e-14   9.2132222737372541057185326188006677e-11    3.57684292782278500198821710229678844e-22   1.84776013573489968973111131361755329e-54  1.32660853629673982461941101883493743e-10  -1.03401110115476128450650439167928921e-14  -4.75730195627636754462046353655585176e-46  -9.77945370308785235113607700794259039e-34  -4.78524834701372090854808303875219207e-25  -2.08044630493261989960482062413642628e-26  -4.42612609853223040824815707974859031e-18   6.68606309872190209094354234163906136e-09  -1.80522187099365523520722770046800391e-23  -1.09418488406880607506153561912890023e-20  -2.38255838402694636810412608426734721e-27   1.94289606010057052470677064407326041e-29  -1.631221683159264199140579206401519e-19    -3.73671808938890993276123926231507417e-16  -1.3515860271713801633834987358738465e-22   -2.64614628043543553742043390042372737e-45  -6.90890441829107589860600178074867155e-18  -3.33422659152501392676876245776348629e-09  -6.82057511506896783504532606180000787e-20  0.0000000000   
1.08514487016422439812103747111242585e+07  9.40808984615062639686170419589448552e-09  3.12807063859825433094805063072948372e-21   9.17606494421560964997043162991342873e-11  6.69876406041416123373673993390428769e-09   1.30214018769385313521355541015292213e-15  -5.10285771524688712388727113289623216e-09  -3.50691338575580617125807954679031441e-09  -2.59047912604280536242069349696744126e-14   9.17499905186116687265098634803291418e-11   3.56317426386463465008123517887784945e-22   1.84098615215605820173084403792090931e-54  1.32271310468746935996914527059039447e-10  -1.01948273283606404780042141549368016e-14  -4.69048423428098715751238376205542356e-46  -9.5529486805527300618468636973202079e-34   -4.74532390023252312969861485931433883e-25  -2.04380411238295364659350541552766239e-26  -4.3386555889397549689074297440280745e-18    6.65824144183412498363409561544273222e-09  -1.77988045156660029096779762537655406e-23  -1.0789065373659741566275888833812261e-20   -2.32919976357484391597207834815532619e-27   1.93444583803009157460721164859628796e-29  -1.61843913726417737354038837096054061e-19  -3.68423480022060870417529549952406441e-16  -1.32328226693275317114800031671711454e-22  -2.68595861134216787961347945256674145e-45  -6.85174198435479810395619674227131025e-18  -3.37531287759400632052221054428523121e-09  -6.67774265645070984242032514604679712e-20  0.0000000000   
1.10695778635822633001339173262556137e+07  9.34098950774012396399489573366799927e-09  3.1578978411600851534522485626921524e-21    9.12674410425305833541659355285821287e-11  6.66286787605224831440278098238857108e-09   1.2931482936981185252024913233374524e-15   -5.04193228019777907279537823626534903e-09  -3.42095965859713923380632697941656853e-09  -2.51256703873855429356994317995574311e-14   9.12569504948748819288222930605225404e-11   3.54463659750360574599066636169090557e-22   1.83046224718033642131106386762854483e-54  1.31775246180012251732865841173035328e-10  -1.00124248783827735485317025862775598e-14  -4.60657778368289170839144104700261462e-46  -9.27089024562679277921164147778539485e-34  -4.694765105492671724280210628170882e-25    -1.99781210212193251295126111578797176e-26  -4.23077236514245393784049778603576745e-18   6.62234829069069002453395169978555179e-09  -1.74805488044517813442931186302373444e-23  -1.05972047163077687968441548975954711e-20  -2.26286677732041232749068125693367931e-27   1.92310176344932196795703706751197665e-29  -1.60220618057314825315152356555292486e-19  -3.61832883331706472008366284817759183e-16  -1.28822260371779762997547897385812568e-22  -2.73221412135244362271782898804639377e-45  -6.77648179558498063127368391091362799e-18  -3.42438531759741633674536557925522439e-09  -6.50081732675053967200994883954443954e-20  0.0000000000   
1.12877070255222826190574599413870722e+07  9.27595474021306918361983861042403939e-09  3.18755322903442773153597553748385054e-21   9.0782455791383351324831102612079783e-11   6.62756991585532906580640454171924387e-09   1.28425473890204341867659883872499371e-15  -4.98391050152505688820457677889249488e-09  -3.34021496071764435194844129890964989e-09  -2.43961731266020089269299807085324607e-14   9.07721241391128887780649251727633385e-11   3.52635437504287862868601952646543722e-22   1.81992376526420701767130810728614429e-54  1.3129374219608874138574667653577997e-10   -9.83935837039238164596547441992381582e-15  -4.52697609348895949732970020624542563e-46  -9.00725395401240046611037142948315966e-34  -4.64605150135732717082382489963196669e-25  -1.95443477993402144800270542995784197e-26  -4.12944662938017788252753104672126923e-18   6.58704701697733291713152072841487459e-09  -1.71785980123485209537485877168159731e-23  -1.04151564644273558204534006592400132e-20  -2.20079742368398188230311984559060599e-27   1.91197076550777647531951642136422892e-29  -1.58652536520850227184543080285566016e-19  -3.55580412364380713357036053278865656e-16  -1.25535117842809332429742234293219328e-22  -2.77268110329556147262607958780252783e-45  -6.70168619032843326699021208940628081e-18  -3.46886332041964041116056319073916128e-09  -6.33493480938354304467030992589543818e-20  0.0000000000   
1.1505836187462301937981002556518505e+07   9.21298554356946205573653282615057543e-09  3.21703680222128206519923155510826886e-21   9.03056936887144004116998175495375672e-11  6.59287017982340348794761061188693884e-09   1.27545952330562781563587795631657515e-15  -4.92879237922872057011486676080803569e-09  -3.26467929211732152568442250524791976e-09  -2.37162994780774515978985816964006046e-14   9.02955114513256892742377598167491248e-11   3.5083275964824532981672946731936434e-22    1.8093707064076699908115767568929637e-54   1.30826798516976404955557033147302298e-10  -9.67562780438946477030552965588047411e-15  -4.45167916369919052432716123978461091e-46  -8.76203980570955312254305355242153797e-34  -4.59918308782648946932945767372101774e-25  -1.91367214581922045174783835803512234e-26  -4.03467838165292680296852952605575674e-18   6.55233762069405366142680270133131477e-09  -1.68929521393562217380443835134967773e-23  -1.02429206180185026371036261186742864e-20  -2.1429917026655525804093941141317418e-27    1.90105284420545509669464971015628193e-29  -1.57139669117023942962211008287095988e-19  -3.49666067120083594463538855334209613e-16  -1.22466799106364025411383042394260976e-22  -2.80735955717152142933823125183947899e-45  -6.62735516858515601110578127770462286e-18  -3.50874688606067854376780337871896177e-09  -6.18009510434971996040140840510317785e-20  0.0000000000   
1.17239653494023212569045451716499377e+07  9.15208191780930258034497838086510204e-09  3.24634856072064815444201661556136167e-21   8.98371547345237306147720803411197808e-11  6.55876866795647158082639919290426614e-09   1.26676264690887171608032867611143038e-15  -4.87657791330877011852624818199075171e-09  -3.19435265279617075501427059843127482e-09  -2.30860494418118709486052347633232749e-14   8.98271124315132834173407969927713694e-11   3.49055626182232975443449180188594175e-22   1.79880307061072534073186981644712501e-54  1.3037441514267524244229691100747608e-10   -9.52123318037402292155186829414762228e-15  -4.38068699431358478938382414762589865e-46  -8.53524780071825074850968784658318848e-34  -4.55415986490015861979710895043031184e-25  -1.87552419977752952418665990001765423e-26  -3.94646762196070069916349322407874412e-18   6.51822010184085225741979761853471736e-09  -1.66236111854748836971805060202752709e-23  -1.00804971770812092467948312759466407e-20  -2.08944961426512442180950406256963234e-27   1.89034799954235783208243693388664243e-29  -1.55682015845835972648156140559931639e-19  -3.44089847598815115327874690983914213e-16  -1.19617304162443841942470321688924339e-22  -2.83624948298032349285428398014650383e-45  -6.55348873035514886362039147585308618e-18  -3.54403601452053073456708614318041433e-09  -6.03629821164907041920324427715603409e-20  0.0000000000   
1.20102504364714133325227930378427476e+07  9.07485850935076021881877506965880846e-09  3.28453408717784639671522435016841858e-21   8.92334383376045242884826059175870144e-11  6.51482826181717794104292797053689411e-09   1.2554967942363632388025624234777029e-15   -4.81179407233718908109668016876194219e-09  -3.10872633268280084139473710880427988e-09  -2.23176121320540819511645117365865513e-14   8.92235698060315714856534226970764032e-11   3.46630295353966132293974384861668313e-22   1.78256870557215168885703021443654953e-54  1.29800040062312692962828663441368511e-10  -9.32826795276916593625265422801427851e-15  -4.29195247970337090179941264152581555e-46  -8.25492312048032981696757440790478543e-34  -4.49732345719314812131407729458585341e-25  -1.82784598340898942961983004324404506e-26  -3.83909296883139052805659620844309826e-18   6.47425053937285159487044701119176569e-09  -1.62869138344046530721898720981282886e-23  -9.87748046814605709424218945287951469e-21  -2.02344841646011238111440851223431229e-27   1.87588108758464905935306625535767448e-29  -1.53835592331936985291325585925965324e-19  -3.37120020556345739115421412521750833e-16  -1.16124843095865117291996138047857575e-22  -2.86709234911798204317812728282553531e-45  -6.45638291589785816153077413275550691e-18  -3.58451582304071387939759937297890594e-09  -5.86005500083758593590660155046019545e-20  0.0000000000   
1.22965355235405054081410409040356092e+07  9.00023546414471206294042859490986911e-09  3.32237457651943299812459446747438921e-21   8.86409919794528487026006474647464165e-11  6.47170749999616520273959189810765212e-09   1.2443953283645667099134039234423261e-15   -4.75053025347540447018378727707755281e-09  -3.02932034182434204798078138026020204e-09  -2.16079058990609377028297730341319399e-14   8.86312855978185924180636018233200805e-11   3.4424033453364217892908832629277959e-22    1.76638680720321138005055762141387102e-54  1.29244505462523166065907759762530281e-10  -9.14668547254070289692704050727801401e-15  -4.20846070397261370361388153158571798e-46  -7.99613905182966642243273520172358521e-34  -4.44284515457766272384097934341892764e-25  -1.78330246729066959351717003027538213e-26  -3.73954683919386489791807362610831189e-18   6.4310930389962046335362640293629261e-09   -1.59700805817216572439311695854789737e-23  -9.68642023736632410515695932108770125e-21  -1.96245353590344965593283371663769358e-27   1.86169832492175057193044521200692426e-29  -1.52060585876367883917894387534180138e-19  -3.30561994595343346842622503789672297e-16  -1.12891411442337082103590897053039743e-22  -2.89141457554899604432014992594683342e-45  -6.36073406371160049984327570086480928e-18  -3.61961739276005631751464337028114729e-09  -5.6968835412747064875972423091945118e-20   0.0000000000   
1.25828206106095974837592887702284707e+07  8.92821278219115811270993895663272513e-09  3.35987002874540795867012696747742558e-21   8.80598156600687038571262049826665051e-11  6.42940638249343336591639097561965685e-09   1.23345824929348212941285317600560651e-15  -4.69278645672341628578756950687457295e-09  -2.95613468022079437477240341282046765e-09  -2.09569307428324382036010186559892186e-14   8.80502598068743462145713343716768348e-11   3.41885743721261115348791004482243832e-22   1.75025737550390441431245203738000386e-54  1.28707811343306661751534199970959236e-10  -8.97648573968863380357502713194873641e-15  -4.13021166712131319482723081779704533e-46  -7.75889559476626056490517022804566497e-34  -4.39072495705370242737781509692887183e-25  -1.74189365142257001587867986111240624e-26  -3.6478292330481238087479254770437017e-18    6.38874760071091137341724867304984012e-09  -1.56731114274258962124043984823709642e-23  -9.50731648474201027953914088057906212e-21  -1.90646497259513624626477967577736664e-27   1.8477997115536623698145738038358892e-29   -1.50356996479128668527862545383644666e-19  -3.24415769715807938509477964787358385e-16  -1.09917009201859736377254598704548493e-22  -2.90921616227336549628035190951549347e-45  -6.26654217379637587855789618016351341e-18  -3.64934072367855804891821813508220223e-09  -5.54678383296043207427516655336626641e-20  0.0000000000   
1.28691056976786895593775366364213323e+07  8.85879046349009836812730615479688712e-09  3.39702044385577127835182185017982462e-21   8.74899093794520897520592784712571038e-11  6.38792490930898243057332520308528312e-09   1.22268555702310949730091018116695022e-15  -4.63856268208122452790802685817389519e-09  -2.88916934787215782176960320650937297e-09  -2.0364686663368583453478248602198149e-14    8.74804924331988328751766203421519575e-11   3.39566522916822941553082419430542605e-22   1.7341804104742307916427134623348993e-54   1.28189957704663180019707984066682641e-10  -8.81766875421295865619661410200300681e-15  -4.05720536914946937543946050016243164e-46  -7.54319274929011224438487948686812856e-34  -4.34096286462126723192458455512008607e-25  -1.70361953580469069670435953575651133e-26  -3.56394015039416726054615176127090102e-18   6.34721422451697181451340094224559716e-09  -1.53960063715173699776095587888232242e-23  -9.34016921027311561738873413135626484e-21  -1.85548272653517215211024638966434373e-27   1.83418524748038445300545203084458874e-29  -1.48724824140219339121230059475053826e-19  -3.18681345917739514115987795514705265e-16  -1.07201636374433080112987243002160007e-22  -2.92049710929109039905873323352997825e-45  -6.17380724615218429767463557065564982e-18  -3.67368581579621907360832366738971607e-09  -5.40975587589476269594037428298728629e-20  0.0000000000   
1.32216719152928297481447554445275741e+07  8.77627050906683433166652932182177519e-09  3.44226248790510772285370290557531555e-21   8.6801696190203268965122806510946763e-11   6.33783153265764807551795627119753436e-09   1.20964007435499816667518819236413617e-15  -4.57570202067936674199284289228197501e-09  -2.81354224805702707530540567870722002e-09  -1.96946506149146746546857440750001848e-14   8.67924403563183254698442778055307627e-11   3.36601055771005601631210596033338433e-22   1.71163438536966095359291447435628347e-54  1.27574158958081515766211294203629196e-10  -8.63171694512178908561581331477720024e-15  -3.97172560082272462748008341502187942e-46  -7.29433345622504966038835938044620215e-34  -4.28205462684079392453211483906330077e-25  -1.658798576525477456926715934335972e-26    -3.46923505405258045983202109107739405e-18   6.2970486075228491857228401792074984e-09   -1.50715065764146292128546713833652091e-23  -9.14446494680485488208403407341374261e-21  -1.79688534967401466029304913289386846e-27   1.81691493073407774842442093645736046e-29  -1.46785342078445621060295501179366145e-19  -3.11967168609017140873078634093538889e-16  -1.04105820298625383150526595003781457e-22  -2.92755621448325989664124650919143621e-45  -6.05971831395187459674890583740935596e-18  -3.69784431070829181069690083250657012e-09  -5.25352973004090138235771978242232829e-20  0.0000000000   
1.35742381329069699369119742526338676e+07  8.69649838505205348219372078957058091e-09  3.48692203270656516970525264624340492e-21   8.6126791148320813151475848550547847e-11   6.28870570193864030107084158723733525e-09   1.19682906288881465943690932517020813e-15  -4.51635467785004902027379376084596236e-09  -2.74397417049559200212886988738626891e-09  -1.90813703576406169108522516366570266e-14   8.61176845889216185676080352235072603e-11   3.33681853436977040858467292568851793e-22   1.68932311781663128277170333064169232e-54  1.26978961558636647468907982051253731e-10  -8.45726012161835278480363158119547606e-15  -3.89153703239250048540951770917871244e-46  -7.06617473044176820711223472875391843e-34  -4.22566139451081847327599685373309027e-25  -1.6170919405205911815808769690126966e-26   -3.38215284233695987229479774928702869e-18   6.24784323119035623469963439295418632e-09  -1.4767064368172541185947043828850407e-23   -8.96083365249853203922817601164607096e-21  -1.74311231261897653600535330939020253e-27   1.79999113342828489920744827416776341e-29  -1.44923142257297151904667379682241565e-19  -3.05668598879107039891785910894019823e-16  -1.01260915433829633260298554506383789e-22  -2.92895827073697632300714694321983148e-45  -5.94840774049927359717075232730132167e-18  -3.71693785300791735850556566471905047e-09  -5.10996563037859065963050925783340396e-20  0.0000000000   
1.39268043505211101256791930607401352e+07  8.61947409144575581970888055804502621e-09  3.53099907826014361890647107218097755e-21   8.54651942538047223111184045900612077e-11  6.24054741715195910723198115120707353e-09   1.18425252262455897558607357958418423e-15  -4.46052065359327136275087946387875725e-09  -2.68046511518785260223999583254645077e-09  -1.85248458915464102219777712871935472e-14   8.54562251310087121684678925960871004e-11   3.30808915914737259234852509037261477e-22   1.66724660781514177917908003119162048e-54  1.26404365506328575127798047609657409e-10  -8.29429828370264975376006890127018322e-15  -3.81663966385879694922776338262520134e-46  -6.85871657194026788455650553179108748e-34  -4.17178316763134087815623059913671589e-25  -1.57849962779003187066684263978836582e-26  -3.30269351524730549793448173589978889e-18   6.19959809551949296144378358348553466e-09  -1.44826797467911058968866761252934184e-23  -8.78927532735414708882115994605327599e-21  -1.69416361537005777924715891915761743e-27   1.78341385556300590535453404397580099e-29  -1.43138224676773931654345694983867763e-19  -2.99785636728009211172109625916001815e-16  -9.86669217800458304423031215099673305e-23  -2.92470327805223967815643453561504315e-45  -5.83987552579438129894017504033129035e-18  -3.73096644269509571703431816403372047e-09  -4.97906357690783052775874270920140301e-20  0.0000000000   
1.42793705681352503144464118688464028e+07  8.5451976282479413442120086272399683e-09   3.57449362456584307045735818339700312e-21   8.48169055066549964440504746294846927e-11  6.19335667829760449400137496310165232e-09   1.17191045356223111512268095560639084e-15  -4.40819994790903376942410000134126359e-09  -2.62301508213380887563878351418783446e-09  -1.80250772166320545880623030265346022e-14   8.48080619825796062724238499233040935e-11   3.27982243204286256760366245438510063e-22   1.64540485536519244281504457600517115e-54  1.25850370801157298742881490878737634e-10  -8.14283143137467999248512527496392456e-15  -3.74703349522161401893482043537224928e-46  -6.67195898072054869272117178954208909e-34  -4.12041994620236113917281607526692587e-25  -1.54302163833379952418461294666093255e-26  -3.23085707278361733675107305088313107e-18   6.15231320051025936595528775080385078e-09  -1.42183527122703233456735682726894715e-23  -8.62978997137170003086298587663151561e-21  -1.65003925792725839001846596219090574e-27   1.76718309713824076686567824588142313e-29  -1.4143058933687596030933044708405723e-19   -2.94318282155723654714049779159405837e-16  -9.63238393372739746965402960145330601e-23  -2.91479123642904996208910928639035367e-45  -5.73412166983719770205717397649939031e-18  -3.73993007976982688628315833043528666e-09  -4.8608235696286209867424201365453689e-20   0.0000000000   
1.47143376443513064804488783113792986e+07  8.45664632592419021570929343669883113e-09  3.62731131683185439492057589364219178e-21   8.40331606068671876475912052000077529e-11  6.13630430427682164518464992895350801e-09   1.15699548998873951986457199544940356e-15  -4.34742957538035669828002714770324144e-09  -2.55852743566734546548425154311373623e-09  -1.74631542104268268027680456788666502e-14   8.40244627534631183831771885426045855e-11   3.24386632720929767652035147193264623e-22   1.61566107430964123321127527183063152e-54  1.25190551532159407560467272866804654e-10  -7.9647891590215520743921286100537828e-15   -3.66522017532277728659047994607436621e-46  -6.45649427336632706286495065871374526e-34  -4.05936741297466215814342884417312736e-25  -1.50131415898302986026894591103382703e-26  -3.1502642411568506229473090743256678e-18    6.09513706137832931581302536016121871e-09  -1.39076168196950181924314764026564066e-23  -8.44233585506696191571769165391545768e-21  -1.5993705350106238433374747300924342e-27    1.74665415454478001204787070848578733e-29  -1.39393172226700553533243838281113698e-19  -2.87892092504435523412067725826146883e-16  -9.36607980857786155359758284021359671e-23  -2.8966945619342220331790006321653949e-45   -5.60407660950919607713946888843180716e-18  -3.74579891521192008220412015831930368e-09  -4.72643782172236980090090125692454086e-20  0.0000000000   
1.51493047205673626464513447539122461e+07  8.37092368020977920236074201334936988e-09  3.67919006386641960077462443997384089e-21   8.32651312411387894685355770357154295e-11  6.08039413059815878540799877348799388e-09   1.14240541014893227502435234641631081e-15  -4.28997857165089144640540048720074993e-09  -2.49953626345466562851643976723305739e-09  -1.69522738543560669576545793698349387e-14   8.32565675492380347866590708656683101e-11   3.20851564347301954485796610064987079e-22   1.58641142592707493949656566030086023e-54  1.24552817294919839325690028046294779e-10  -7.797768645316707632670633822321947e-15    -3.588476304589627599844409640432417e-46    -6.25963867921678092187125932632895131e-34  -4.00089693245818213181669148873662619e-25  -1.46253628874609664092841710205282844e-26  -3.0765830724316729919231121747179013e-18    6.03909674125900962528644409783833235e-09  -1.36161112290821430072947233193704648e-23  -8.26645529548055943922300341440146182e-21  -1.5530465353545668942866349213089077e-27    1.72654820098267665241571537466799833e-29  -1.37436480282180902970981329704282799e-19  -2.81864092629800659846557710199751745e-16  -9.12244910875835634832452788724519211e-23  -2.87455545058972930389431423983887464e-45  -5.47843460690481028188909458309568869e-18  -3.74734482199536960796587768063482926e-09  -4.60349401141938047688578758365153162e-20  0.0000000000   
1.55842717967834188124538111964451936e+07  8.288029691104708304166354357189105e-09    3.73012986566953868801950382239188783e-21   8.2512817409469801906883590136622789e-11   6.02562615726161591467142149670570686e-09   1.12814021404280938060202200850668255e-15  -4.23584693672063801380022001984150612e-09  -2.44604156549576936473534818654278457e-09  -1.64924361484197750527219040995003806e-14   8.25043763699043554828694968925536512e-11   3.17377038083402817261650634053967807e-22   1.55765591021749356167091574141676916e-54  1.23937168089438594038549756417098416e-10  -7.64176989026014666732064091179315885e-15  -3.51680188302216495869660951845692697e-46  -6.08139219827191026974009779239516127e-34  -3.94500850465292106019260400895878605e-25  -1.42668802762299986616302651971738518e-26  -3.00981356660808444367848235207114073e-18   5.9841922401523002943755439638368103e-09   -1.33438359404316977902633090228049127e-23  -8.10214829261249260137892115809203376e-21  -1.51106725895908754286594653584043079e-27   1.70686523645193068796921224442893514e-29  -1.3556051350331700862254292135365975e-19   -2.76234282531819064017519732280451692e-16  -8.90149183426888185383486474255960529e-23  -2.84837390239557177423505010941492097e-45  -5.35719566202404031630605106048218269e-18  -3.74456780012017546356843089740416793e-09  -4.49199213871965301469707911673379149e-20  0.0000000000   
1.60192388729994749784562776389780894e+07  8.20796435860897752112613046820398566e-09  3.78013072224121165665521404089259488e-21   8.17762191118602249626352445026706408e-11  5.97200038426719303297491809860678471e-09   1.11419990167037083659758098172152974e-15  -4.18503467058959640046448574565888359e-09  -2.39804334179065667414097680103500846e-09  -1.60836410926179510879700198678628445e-14   8.17678892154620804718084666231428549e-11   3.13963053929232355979597219159878585e-22   1.52939452718089709973432551517877554e-54  1.2334360391571567169904645797943206e-10   -7.4967928938518691783421498784926855e-15   -3.45019691062038936314707958014787319e-46  -5.92175483053171510647146605691429798e-34  -3.89170212955887894327116640484071574e-25  -1.39376937561373953597277416402869206e-26  -2.94995572368608497821341960638859941e-18   5.93042355805820132308032495815652629e-09  -1.3090790953743682541337233512919477e-23   -7.94941484646276140218544488498416664e-21  -1.47343270582418578907540957368695369e-27   1.68760526095254211870836131776958566e-29  -1.33765271890108870487928613229355388e-19  -2.71002662210490735924953792068242618e-16  -8.70320798510943807012859340615662011e-23  -2.8181499173517494442012082408874713e-45   -5.24035977486688618039033832059949989e-18  -3.73746784958633764901177980859553314e-09  -4.39193220362318741433477585617121191e-20  0.0000000000   
1.6538652929382011910995864529929279e+07   8.11532658099792340958801090295444535e-09  3.83857913879301809947450115344153869e-21   8.09146572632800680644107227546388648e-11  5.90927486872615102483916748699824166e-09   1.09795669510079969738069730455558905e-15  -4.12761832179388080626302353020284051e-09  -2.34593674735747638369818798431317476e-09  -1.56392318048797367007481688023028852e-14   8.09064523993805480572322474562829157e-11   3.09797941574867350934998688350783628e-22   1.49316345667817145551311301661721799e-54  1.22658634266823584575242657175597031e-10  -7.33074435089293526983799571560141712e-15  -3.37391824737133458373613302023836781e-46  -5.74260226675850893119213811575310714e-34  -3.83007879348816165733723656855710134e-25  -1.35604770937022855237616994619209825e-26  -2.8850225828649835462209927526445324e-18    5.86752159152272954814914031855693143e-09  -1.28009460494115625864376791299654115e-23  -7.77450108180613290869909285886447525e-21  -1.43142563743357297545799022116309373e-27   1.66419202479449213839946485724557787e-29  -1.31683110625788873114543902965260717e-19  -2.65011202401855421522332905627292395e-16  -8.48458729471603225065533440463161699e-23  -2.77782786819125986395261163529260557e-45  -5.10143988954031290549540224591342432e-18  -3.72512668767557468971006854043467789e-09  -4.28161018981007409635580586462778784e-20  0.0000000000   
1.70580669857645488435354514208804686e+07  8.02540288181429027300585172138135047e-09  3.89567830222870834418662762026182519e-21   8.00707126704659712946588704644590402e-11  5.84782946097909920557070046421324814e-09   1.08212222462232025045277929681842373e-15  -4.07301252261620687808147998820899946e-09  -2.29817109355440385071747313460816154e-09  -1.52348653974296135860483937752606396e-14   8.00626225888776580139331122139165998e-11   3.05712493234858637598439572535038304e-22   1.45781005739149951464110440075690709e-54  1.21995802604972249462247759007421682e-10  -7.17430665957694947026278491392218678e-15  -3.30205614898927434575109428295397615e-46  -5.57832295094653362817667349878079149e-34  -3.77090133409383217638433362799046804e-25  -1.32083046825731280107190890047789796e-26  -2.82554369064337090912347875315131044e-18   5.80589520139403324612850307880184108e-09  -1.25278710766522132882916214259956863e-23  -7.60967613279839070075762876691878424e-21  -1.39288363008889307290514240186175322e-27   1.64129562471731873748659865841504674e-29  -1.29679065544138695426403854516390821e-19  -2.59366650344732663528859433492355845e-16  -8.28396366092770276623111495235650229e-23  -2.73577051659556789095240325503333024e-45  -4.96841137949915259827948460048499157e-18  -3.70975985652193439141743728585779898e-09  -4.18037016891575282997841310367130768e-20  0.0000000000   
1.75774810421470857760750383118316582e+07  7.93819326105807811137965292348920094e-09  3.95142821254828239079159344135037966e-21   7.92443853334179346533796876321585204e-11  5.78766416102603757516951703025175823e-09   1.06669649023493249581382695851013777e-15  -4.02121727305657461591985511968399555e-09  -2.25474638038143907519883225192419897e-09  -1.48705418702675817438706947868031075e-14   7.9236399783953410341911060896104264e-11    3.0170670890920621596991987171294539e-22    1.423334329320881277118299667598243e-54    1.21355108930161666360061763474832113e-10  -7.02747981990391177961651747345554185e-15  -3.23461061547420864919196336829793813e-46  -5.42891688309578919742507220600558845e-34  -3.71416975137589050041245758313896147e-25  -1.28811765227499228205999102688465543e-26  -2.77151904702124706692087760790889075e-18   5.74554438767211241701841323889015324e-09  -1.22715660354656346468990604010294696e-23  -7.45493999943953477836105260914673862e-21  -1.35780668379014608141686611578834369e-27   1.61891606072102191596976272127809339e-29  -1.27753136645158337423508467882649397e-19  -2.5406900603912246194453337566365996e-16   -8.10133708374444961685593504933049295e-23  -2.69197786256467352520058310010621676e-45  -4.84127424474340525874258538431862774e-18  -3.69136735612541675413388604486411581e-09  -4.08821214094022361520259757329070452e-20  0.0000000000   
1.80968950985296227086146252027828478e+07  7.85369771872928692470941450926468063e-09  4.00582886975174023928939861670239425e-21   7.84356752521359581405731742577339872e-11  5.72877896886696613363561718511076432e-09   1.05167949193863643346384028963068737e-15  -3.97223257311498401977814892461880596e-09  -2.21566260783858205714226533625070014e-09  -1.45462612233936411742150718368622383e-14   7.84277839846078050411660935028415587e-11   2.977805885979100860494395858841995e-22     1.38973627246631674294469881714120358e-54  1.2073655324239183526868467057794814e-10   -6.89026383187382219789919339421569237e-15  -3.17158164682613749405874027627022136e-46  -5.29438406320627563893733423741975913e-34  -3.65988404533433662942160843399528527e-25  -1.25790926142326699534041632541364512e-26  -2.72294865199861201961318931691036692e-18   5.68646915035696706081887079881975568e-09  -1.20320309258518266622599960550796487e-23  -7.31029268172956514150936438554848457e-21  -1.32619479853733200099316136293563649e-27   1.59705333280560167384895704583415776e-29  -1.25905323928847799105857743064059331e-19  -2.49118269485024816769354732141203885e-16  -7.93670756316627280252979469555141933e-23  -2.64644990609857676669715117052465118e-45  -4.72002848527307088688470459740687047e-18  -3.66994918648602177785941481744191937e-09  -4.00513610588348645202835927348696394e-20  0.0000000000   
1.87180532204859906750216900959783383e+07  7.75553328659474490804371459436567341e-09  4.06911652078905521012098025030547701e-21   7.74890901841041006378826986429572148e-11  5.65985161183988504080489286830254948e-09   1.03422223082993590551932842771829846e-15  -3.91636718094801058636179103366187438e-09  -2.17285966188485685255761976607732997e-09  -1.41907545381691974486996650783219249e-14   7.74813054507337879986098989154957085e-11   2.93033331007881370775684064970951594e-22   1.34763769081543302861051459291590603e-54  1.20020975201538213528881093316016665e-10  -6.73158500629250640838146004612147764e-15  -3.09870098458965194097393729518793538e-46  -5.14169135165313015909237111487522302e-34  -3.59672571310723083823429392387166058e-25  -1.22293891749783175780810675888573767e-26  -2.66980390796302663297843762819190548e-18   5.61731091022096200073617919795824301e-09  -1.17550163488035527789165619436675011e-23  -7.14304124921931858797408365176687861e-21  -1.29051251685782888336821449676959069e-27   1.57067053446610073233994518979460642e-29  -1.23750112878631600316288081938460622e-19  -2.43393711805548251980392915916916219e-16  -7.75326808291443915811364096217375082e-23  -2.58935213182089909793073735308204786e-45  -4.57573754388262311314786714735988533e-18  -3.64193235583976396322552814220962508e-09  -3.91256856730116886586285077771826226e-20  0.0000000000   
